"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Dave Cone discussing collaboration not control by medical fraternity will give optimal outcome for paramedicine at #PAIC2014",FALSE,2,NA,2014-09-19 22:15:45,FALSE,NA,"513089085842284544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qhel7038",3,FALSE,FALSE,NA,NA
"Physician Medical Director: Pros #PAIC2014 http://t.co/1X645ZbGQ3",FALSE,2,NA,2014-09-19 22:15:06,FALSE,NA,"513088921782071298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",2,FALSE,FALSE,"153.4283877","-28.0322483"
"RT @NSWPACHAIR: The PA NSW Chapter Committee got together on Friday night at #PAIC2014. Look forward to some exciting things over the next …",FALSE,0,NA,2014-09-19 22:15:04,FALSE,NA,"513088914848903168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @Mickhels: Formal training and certification now for US physicians #PAIC2014",FALSE,0,NA,2014-09-19 22:15:01,FALSE,NA,"513088901020282880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"The PA NSW Chapter Committee got together on Friday night at #PAIC2014. Look forward to some exciting things over the next 12 months!",FALSE,2,NA,2014-09-19 22:14:39,FALSE,NA,"513088809064349696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NSWPACHAIR",3,FALSE,FALSE,NA,NA
"Formal training and certification now for US physicians #PAIC2014",FALSE,3,NA,2014-09-19 22:14:18,FALSE,NA,"513088719704711168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Indirect medical over sight... this is where we should be heading if not there already #PAIC2014 http://t.co/M3PHtZsuid",FALSE,0,NA,2014-09-19 22:13:43,FALSE,NA,"513088574737371137",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",5,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Excited for the start of #SPA2014Conf and AJ Heightman to commence the day. Wish I could be at #PAIC2014 at the same t…",FALSE,0,NA,2014-09-19 22:13:42,FALSE,NA,"513088570446192641",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: EMS clinicians are independent professions, probably don't need medical over sight? #PAIC2014",FALSE,0,NA,2014-09-19 22:13:41,FALSE,NA,"513088566268665857",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Dr David Cone #PAIC2014 http://t.co/ZNwlhLRvNX",FALSE,0,NA,2014-09-19 22:13:40,FALSE,NA,"513088561193578496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @meditude: @ketaminh am in the bath 2130(ish) #UK time agog for the action to begin!#PAIC # kidsasleepupstairsihavenosociallifewhenhere!…",FALSE,0,NA,2014-09-19 22:13:32,FALSE,NA,"513088526737371137",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @ambulancemandan: @meditude @ketaminh debating sleep for earlies at 0600 or follow #PAIC2014",FALSE,0,NA,2014-09-19 22:13:28,FALSE,NA,"513088509607821312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @meta4RN: @EMS_Junkie thanks for tweeting this out Jess. Great to get that out beyond the #PAIC2014 conference walls.",FALSE,0,NA,2014-09-19 22:13:23,FALSE,NA,"513088488548229120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @TeamGBEMS: Looks like the @Ldn_Ambulance team are getting stuck in! What a great competition #PAIC2014 http://t.co/wGFEyjTwma",FALSE,0,NA,2014-09-19 22:13:17,FALSE,NA,"513088466557480960",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @Mickhels: Good morning #PAIC2014 David Cone speaking at0800 on future directions for ems",FALSE,0,NA,2014-09-19 22:13:14,FALSE,NA,"513088450497490944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @meditude: Any chance of behind scenes shots/explanation of @PAIC2014 official SoMe set up? Pretty please! #SoMegeek! #PAIC2014",FALSE,0,NA,2014-09-19 22:13:09,FALSE,NA,"513088431564406784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",1,TRUE,FALSE,NA,NA
"RT @meditude: Reading the #PAIC2014 tweets makes me want to get to @emergencyukshow quicker than ever! Look out for the @ParamedicsUK #CPD …",FALSE,0,NA,2014-09-19 22:13:07,FALSE,NA,"513088421540024320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @SPAbird: #SPA2014Conf delegates - we're ready for you! 
Are you ready for us #studentparamedics
#PAIC2014 http://t.co/17op4UKLZd",FALSE,0,NA,2014-09-19 22:13:02,FALSE,NA,"513088400602042368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Last stupid selfie. It's a momentous day today. I'm so grateful that I've had such wonderful friends #PAIC2014 http://t.co/…",FALSE,0,NA,2014-09-19 22:12:57,FALSE,NA,"513088382134534144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @TacmedAus: Last day at #PAIC2014. Make sure you come around and see our booth. I have 10 Leatherman Raptors with me today that cant go …",FALSE,0,NA,2014-09-19 22:12:50,FALSE,NA,"513088350358491136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @CritcareJNR: @EMS_Junkie @paramedickiwi are your thumbs well rested and ready for another day? Mine are still a little stiff from yeste…",FALSE,0,NA,2014-09-19 22:12:47,FALSE,NA,"513088340854198272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @frankiewithac: No #PAIC2014 tweeting today, it's all about the #SPA2014Conf !",FALSE,0,NA,2014-09-19 22:12:40,FALSE,NA,"513088309937983488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",1,TRUE,FALSE,NA,NA
"RT @Mickhels: Lift off at #PAIC2014  for the second day up and at them",FALSE,0,NA,2014-09-19 22:12:39,FALSE,NA,"513088304783167488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"Indirect medical over sight... this is where we should be heading if not there already #PAIC2014 http://t.co/M3PHtZsuid",FALSE,5,NA,2014-09-19 22:12:35,FALSE,NA,"513088287225831424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",5,FALSE,FALSE,"153.4283915","-28.0322506"
"Excited for the start of #SPA2014Conf and AJ Heightman to commence the day. Wish I could be at #PAIC2014 at the same time!",FALSE,3,NA,2014-09-19 22:11:51,FALSE,NA,"513088103905390593",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ZadieRescueGirl",2,FALSE,FALSE,NA,NA
"RT @keithcolver: An international day at #PAIC2014, great variety of presenters sharing learning to improve delivery prehospital care http:…",FALSE,0,NA,2014-09-19 22:11:34,FALSE,NA,"513088031725600768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qhel7038",5,TRUE,FALSE,NA,NA
"RT @PAIC2014: Thanks to everyone who has been sharing the fun &amp; learning from #PAIC2014 &amp; #FernoSim. Day 2 about to get underway !! http://…",FALSE,0,NA,2014-09-19 22:11:26,FALSE,NA,"513087998951301120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NSWPACHAIR",7,TRUE,FALSE,NA,NA
"EMS clinicians are independent professions, probably don't need medical over sight? #PAIC2014",FALSE,3,NA,2014-09-19 22:11:24,FALSE,NA,"513087989757407232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","paramedickiwi",2,FALSE,FALSE,NA,NA
"RT @paramedickiwi: The back ground of paramedicine #PAIC2014 http://t.co/LYQHS4QBQy",FALSE,0,NA,2014-09-19 22:10:32,FALSE,NA,"513087772697980928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Dr David Cone @Yale 'What next in paramedicine in Australia'? #PAIC2014 http://t.co/JVX484ILlt",FALSE,0,NA,2014-09-19 22:10:31,FALSE,NA,"513087769082478593",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @PAIC2014: We are starting off the day, Dr David Cone back again to start of the plenary sessions #PAIC2014 http://t.co/AW4KAt7Q1t",FALSE,0,NA,2014-09-19 22:10:31,FALSE,NA,"513087768923480065",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AdamDarnobid",5,TRUE,FALSE,NA,NA
"RT @paramedic_al: @Cotts01 some new profile pics I rekkin #PAIC2014 http://t.co/uThBt104M6",FALSE,0,NA,2014-09-19 22:10:25,FALSE,NA,"513087743350423552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @Mickhels: #PAIC2014 few emergency physicians know a lot about EMS David Cone",FALSE,0,NA,2014-09-19 22:10:19,FALSE,NA,"513087717945532416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"Dr David Cone #PAIC2014 http://t.co/ZNwlhLRvNX",FALSE,3,NA,2014-09-19 22:10:14,FALSE,NA,"513087699125673984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,FALSE,FALSE,"153.428386","-28.0322508"
"#PAIC2014 few emergency physicians know a lot about EMS David Cone",FALSE,3,NA,2014-09-19 22:09:05,FALSE,NA,"513087408623984640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,FALSE,FALSE,NA,NA
"Paramedicine is a risky business! #PAIC2014 http://t.co/TixjYQOwJu",FALSE,3,NA,2014-09-19 22:07:56,FALSE,NA,"513087119388975105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAIC2014",2,FALSE,FALSE,"153.4283804","-28.0322782"
"The back ground of paramedicine #PAIC2014 http://t.co/LYQHS4QBQy",FALSE,2,NA,2014-09-19 22:07:09,FALSE,NA,"513086919689785345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",2,FALSE,FALSE,"153.4283847","-28.0322824"
"Dr David Cone @Yale 'What next in paramedicine in Australia'? #PAIC2014 http://t.co/JVX484ILlt",FALSE,3,NA,2014-09-19 22:06:03,FALSE,NA,"513086645453594626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,FALSE,FALSE,"153.4283948","-28.0322217"
"RT @PAIC2014: We are starting off the day, Dr David Cone back again to start of the plenary sessions #PAIC2014 http://t.co/AW4KAt7Q1t",FALSE,0,NA,2014-09-19 22:05:10,FALSE,NA,"513086422274674688",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",5,TRUE,FALSE,NA,NA
"We are starting off the day, Dr David Cone back again to start of the plenary sessions #PAIC2014 http://t.co/AW4KAt7Q1t",FALSE,4,NA,2014-09-19 22:04:50,FALSE,NA,"513086337180651521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAIC2014",5,FALSE,FALSE,"153.4284081","-28.0322789"
"@Cotts01 some new profile pics I rekkin #PAIC2014 http://t.co/uThBt104M6",FALSE,2,"Cotts01",2014-09-19 22:04:05,FALSE,NA,"513086150223724544","517356543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",3,FALSE,FALSE,NA,NA
"RT @SPAbird: #SPA2014Conf delegates - we're ready for you! 
Are you ready for us #studentparamedics
#PAIC2014 http://t.co/17op4UKLZd",FALSE,0,NA,2014-09-19 22:04:03,FALSE,NA,"513086140060950528",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",4,TRUE,FALSE,NA,NA
"No #PAIC2014 tweeting today, it's all about the #SPA2014Conf !",FALSE,1,NA,2014-09-19 22:03:50,FALSE,NA,"513086088642977793",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","frankiewithac",1,FALSE,FALSE,NA,NA
"Lift off at #PAIC2014  for the second day up and at them",FALSE,3,NA,2014-09-19 22:03:23,FALSE,NA,"513085974343979008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Morning team! Remember - You're awesome, keep that s*** up! ������ @EMS_Junkie @buzz_para #PAIC2014 #FernoSim http://t.co/rnK…",FALSE,0,NA,2014-09-19 22:02:58,FALSE,NA,"513085867817062400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drivercook",4,TRUE,FALSE,NA,NA
"RT @SPAbird: #SPA2014Conf delegates - we're ready for you! 
Are you ready for us #studentparamedics
#PAIC2014 http://t.co/17op4UKLZd",FALSE,0,NA,2014-09-19 22:02:43,FALSE,NA,"513085806160777216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ParamedicsNZ",4,TRUE,FALSE,NA,NA
"RT @SarahWerner_NZ: ""@SPAbird: #SPA2014Conf delegates - we're ready for you! 
Are you ready for us #studentparamedics
#PAIC2014 http://t.co…",FALSE,0,NA,2014-09-19 22:02:31,FALSE,NA,"513085753987850241",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ParamedicsNZ",2,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Last stupid selfie. It's a momentous day today. I'm so grateful that I've had such wonderful friends #PAIC2014 http://t.co/…",FALSE,0,NA,2014-09-19 22:02:24,FALSE,NA,"513085726917804032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ParamedicsNZ",4,TRUE,FALSE,NA,NA
"RT @SarahWerner_NZ: ""@PAIC2014: Poster finalists #PAIC2014 announced. Visit the @PAIC2014 registration desk now!"" Fingers crossed for kiwi …",FALSE,0,NA,2014-09-19 22:02:10,FALSE,NA,"513085669669752833",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ParamedicsNZ",2,TRUE,FALSE,NA,NA
"RT @TacmedAus: Last day at #PAIC2014. Make sure you come around and see our booth. I have 10 Leatherman Raptors with me today that cant go …",FALSE,0,NA,2014-09-19 22:01:33,FALSE,NA,"513085510873407491",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ParamedicsNZ",3,TRUE,FALSE,NA,NA
"RT @PAIC2014: Thanks to everyone who has been sharing the fun &amp; learning from #PAIC2014 &amp; #FernoSim. Day 2 about to get underway !! http://…",FALSE,0,NA,2014-09-19 22:01:24,FALSE,NA,"513085473464414208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ParamedicsNZ",7,TRUE,FALSE,NA,NA
"RT @PAIC2014: Thanks to everyone who has been sharing the fun &amp; learning from #PAIC2014 &amp; #FernoSim. Day 2 about to get underway !! http://…",FALSE,0,NA,2014-09-19 22:01:09,FALSE,NA,"513085410231074816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","paramedickiwi",7,TRUE,FALSE,NA,NA
"Thanks to everyone who has been sharing the fun &amp; learning from #PAIC2014 &amp; #FernoSim. Day 2 about to get underway !! http://t.co/dCU1HeIdUx",FALSE,7,NA,2014-09-19 22:00:31,FALSE,NA,"513085252013527040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",7,FALSE,FALSE,NA,NA
"@EMS_Junkie @paramedickiwi are your thumbs well rested and ready for another day? Mine are still a little stiff from yesterday #PAIC2014",FALSE,7,"EMS_Junkie",2014-09-19 22:00:01,FALSE,NA,"513085127895691265","82234377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CritcareJNR",4,FALSE,FALSE,NA,NA
"@TeamAusEms @paramedickiwi Thankyou for having us!! #PAIC2014 #FernoSim",FALSE,3,"TeamAusEms",2014-09-19 21:58:51,FALSE,"512938210779881474","513084833292382208","220474200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",2,FALSE,FALSE,NA,NA
"RT @klmason01: #blurredlines haha #PAIC2014 http://t.co/zwScPygWIH",FALSE,0,NA,2014-09-19 21:56:59,FALSE,NA,"513084363307638784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",2,TRUE,FALSE,NA,NA
"Last day at #PAIC2014. Make sure you come around and see our booth. I have 10 Leatherman Raptors with me today that cant go back to NSW. $90",FALSE,5,NA,2014-09-19 21:56:36,FALSE,NA,"513084265756512256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TacmedAus",3,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: Last stupid selfie. It's a momentous day today. I'm so grateful that I've had such wonderful friends #PAIC2014 http://t.co/…",FALSE,0,NA,2014-09-19 21:56:12,FALSE,NA,"513084164170874880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ccpractitioner",4,TRUE,FALSE,NA,NA
"RT @TeamAusEms: Very well done to our top #PAIC2014 Twitters @EMS_Junkie  @paramedickiwi youve done so incredibly well. Definitely love hav…",FALSE,0,NA,2014-09-19 21:56:06,FALSE,NA,"513084141957832704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",6,TRUE,FALSE,NA,NA
"The #SPA2014Conf is ready to kick off! @SPAbird has an exciting line up! So excited! #PAIC2014 http://t.co/rnILwB8vN2",FALSE,2,NA,2014-09-19 21:51:42,FALSE,NA,"513083032874405888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ParamedicAU",1,FALSE,FALSE,NA,NA
"RT @ambulancemandan: When I see the skills, dedication, caring (and fun) this profession has it makes me proud to see ""Paramedic"" on my epa…",FALSE,0,NA,2014-09-19 21:44:47,FALSE,NA,"513081294713282560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ambobird",12,TRUE,FALSE,NA,NA
"RT @forality: .@EMS_Junkie great tweetin work Jess #PAIC2014",FALSE,0,NA,2014-09-19 21:43:39,FALSE,NA,"513081008179007488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",3,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Paramedics are the front line for mental health in Australia #PAIC2014",FALSE,0,NA,2014-09-19 21:43:02,FALSE,NA,"513080852113133568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",6,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: John says there is ""no shame in mental illness"" he says depression, tried to kill himself &amp; takes meds  #PAIC2014 http://t.…",FALSE,0,NA,2014-09-19 21:42:52,FALSE,NA,"513080808903430144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",8,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Boss' react differently to an employee with cancer than with a mental illness, this needs to change. #PAIC2014",FALSE,0,NA,2014-09-19 21:40:52,FALSE,NA,"513080309152112640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",7,TRUE,FALSE,NA,NA
"""@PAIC2014: Poster finalists #PAIC2014 announced. Visit the @PAIC2014 registration desk now!"" Fingers crossed for kiwi reps!",FALSE,3,NA,2014-09-19 21:40:32,FALSE,NA,"513080221684101121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",2,FALSE,FALSE,NA,NA
"RT @ZadieRescueGirl: ""We make mistakes, that is why pencils have rubbers on the other end."" #PAIC2014",FALSE,0,NA,2014-09-19 21:39:56,FALSE,NA,"513080071242805248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",4,TRUE,FALSE,NA,NA
"Last stupid selfie. It's a momentous day today. I'm so grateful that I've had such wonderful friends #PAIC2014 http://t.co/vcA7ciLfDv",FALSE,5,NA,2014-09-19 21:37:41,FALSE,NA,"513079505385050112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMS_Junkie",4,FALSE,FALSE,NA,NA
"RT @PAIC2014: .@d8vem999 Big day ahead at #PAIC2014 followed by the conference dinner. Also the @SPAbird student conf #SPA2014Conf http://t…",FALSE,0,NA,2014-09-19 21:36:50,FALSE,NA,"513079293207789569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",3,TRUE,FALSE,NA,NA
"""@SPAbird: #SPA2014Conf delegates - we're ready for you! 
Are you ready for us #studentparamedics
#PAIC2014 http://t.co/Cetm6B4nJn""",FALSE,3,NA,2014-09-19 21:36:31,FALSE,NA,"513079213465677825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",2,FALSE,FALSE,NA,NA
"RT @jamieranse: Our poster at  #PAIC2014 Onsite health providers and ambulance paramedics at mass gatherings
http://t.co/H14Z9LGzeq http://…",FALSE,0,NA,2014-09-19 21:29:39,FALSE,NA,"513077486197178368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BRudolphe",12,TRUE,FALSE,NA,NA
"Reading the #PAIC2014 tweets makes me want to get to @emergencyukshow quicker than ever! Look out for the @ParamedicsUK #CPD presentations.",FALSE,2,NA,2014-09-19 21:21:11,FALSE,NA,"513075354928709632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",2,FALSE,FALSE,NA,NA
"RT @jamieranse: Our poster at  #PAIC2014 Onsite health providers and ambulance paramedics at mass gatherings
http://t.co/H14Z9LGzeq http://…",FALSE,0,NA,2014-09-19 21:19:33,FALSE,NA,"513074943920459776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LewisKerrie",12,TRUE,FALSE,NA,NA
"#SPA2014Conf delegates - we're ready for you! 
Are you ready for us #studentparamedics
#PAIC2014 http://t.co/17op4UKLZd",FALSE,6,NA,2014-09-19 21:17:25,FALSE,NA,"513074406516469760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SPAbird",4,FALSE,FALSE,NA,NA
"RT @EMIMDoc: .@PAIC2014 Thank you for all the great content - keep it coming!   #PAIC2014",FALSE,0,NA,2014-09-19 21:12:19,FALSE,NA,"513073124401614848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",4,TRUE,FALSE,NA,NA
"RT @TeamGBEMS: Looks like the @Ldn_Ambulance team are getting stuck in! What a great competition #PAIC2014 http://t.co/wGFEyjTwma",FALSE,0,NA,2014-09-19 21:12:08,FALSE,NA,"513073075324465152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NigelHammond2",4,TRUE,FALSE,NA,NA
"Any chance of behind scenes shots/explanation of @PAIC2014 official SoMe set up? Pretty please! #SoMegeek! #PAIC2014",FALSE,1,NA,2014-09-19 21:10:51,FALSE,NA,"513072754309234688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",1,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Morning team! Remember - You're awesome, keep that s*** up! ������ @EMS_Junkie @buzz_para #PAIC2014 #FernoSim http://t.co/rnK…",FALSE,0,NA,2014-09-19 21:10:43,FALSE,NA,"513072720238493696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",4,TRUE,FALSE,NA,NA
"RT @Mickhels: Good morning #PAIC2014 David Cone speaking at0800 on future directions for ems",FALSE,0,NA,2014-09-19 21:09:17,FALSE,NA,"513072358505340928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",2,TRUE,FALSE,NA,NA
"RT @TeamGBEMS: Looks like the @Ldn_Ambulance team are getting stuck in! What a great competition #PAIC2014 http://t.co/wGFEyjTwma",FALSE,0,NA,2014-09-19 21:09:09,FALSE,NA,"513072324716036097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",4,TRUE,FALSE,NA,NA
"RT @meta4RN: @EMS_Junkie thanks for tweeting this out Jess. Great to get that out beyond the #PAIC2014 conference walls.",FALSE,0,NA,2014-09-19 21:08:33,FALSE,NA,"513072175654666240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",2,TRUE,FALSE,NA,NA
"RT @SarahWerner_NZ: Living vicariously the delights of #PAIC2014  on Friday night. Serious #PAIC2014envy  @paramedickiwi @buzz_para",FALSE,0,NA,2014-09-19 21:08:24,FALSE,NA,"513072135342784513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",5,TRUE,FALSE,NA,NA
"RT @ParaRegAu: #ParamedicReg is absolutely needed! #PAIC2014 http://t.co/7iIoTjbSOX",FALSE,0,NA,2014-09-19 21:06:34,FALSE,NA,"513071673826766848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",4,TRUE,FALSE,NA,NA
